"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","FRGB","FRGT","FRTH","GAHT","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00014826","FLINT FCWOS, MI US","1960-05-08",,,,,,,,,,"0.00","0.0","0.0",,"45","32",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-09",,,,,,,,,,"0.45","0.0","0.0",,"42","34",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-10",,,,,,,,,,"0.10","0.0","0.0",,"49","37",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-11",,,,,,,,,,"0.15","0.0","0.0",,"41","39",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-12",,,,,,,,,,"0.02","0.0","0.0",,"46","40",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-13",,,,,,,,,,"0.05","0.0","0.0",,"52","39",,,,,,,,,,,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-14",,,,,,,,,,"0.04","0.0","0.0",,"62","44",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-15",,,,,,,,,,"0.00","0.0","0.0",,"80","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-16",,,,,,,,,,"0.00","0.0","0.0",,"74","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-17",,,,,,,,,,"0.06","0.0","0.0",,"70","51",,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-18",,,,,,,,,,"0.00","0.0","0.0",,"72","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-19",,,,,,,,,,"0.26","0.0","0.0",,"75","50",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-20",,,,,,,,,,"0.05","0.0","0.0",,"76","60",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-21",,,,,,,,,,"0.06","0.0","0.0",,"72","56",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-22",,,,,,,,,,"0.10","0.0","0.0",,"62","54",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-23",,,,,,,,,,"0.00","0.0","0.0",,"62","50",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-24",,,,,,,,,,"0.00","0.0","0.0",,"64","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-25",,,,,,,,,,"0.00","0.0","0.0",,"69","42",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-26",,,,,,,,,,"0.00","0.0","0.0",,"71","48",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-27",,,,,,,,,,"0.04","0.0","0.0",,"73","58",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-28",,,,,,,,,,"0.00","0.0","0.0",,"72","56",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-29",,,,,,,,,,"0.00","0.0","0.0",,"73","50",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-30",,,,,,,,,,"0.23","0.0","0.0",,"72","54",,,,,,,,,,,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-05-31",,,,,,,,,,"0.00","0.0","0.0",,"76","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-01",,,,,,,,,,"0.00","0.0","0.0",,"77","47",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-02",,,,,,,,,,"0.27","0.0","0.0",,"73","56",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-03",,,,,,,,,,"0.00","0.0","0.0",,"75","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-04",,,,,,,,,,"0.05","0.0","0.0",,"84","53",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-05",,,,,,,,,,"0.00","0.0","0.0",,"76","53",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-06",,,,,,,,,,"0.00","0.0","0.0",,"65","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-07",,,,,,,,,,"0.00","0.0","0.0",,"69","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-08",,,,,,,,,,"0.00","0.0","0.0",,"72","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-09",,,,,,,,,,"0.00","0.0","0.0",,"72","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-10",,,,,,,,,,"0.00","0.0","0.0",,"78","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-11",,,,,,,,,,"0.00","0.0","0.0",,"85","59",,,,,,,,,,,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-12",,,,,,,,,,"0.01","0.0","0.0",,"71","55",,,,,,,,,,,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-13",,,,,,,,,,"0.12","0.0","0.0",,"63","52",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-14",,,,,,,,,,"0.47","0.0","0.0",,"62","57",,,,,,,,,,,"    1",,"    1",,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-15",,,,,,,,,,"0.20","0.0","0.0",,"76","56",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-16",,,,,,,,,,"1.10","0.0","0.0",,"79","63",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-17",,,,,,,,,,"0.01","0.0","0.0",,"66","46",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-18",,,,,,,,,,"0.00","0.0","0.0",,"67","44",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-19",,,,,,,,,,"0.00","0.0","0.0",,"75","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-20",,,,,,,,,,"0.00","0.0","0.0",,"72","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-21",,,,,,,,,,"0.00","0.0","0.0",,"75","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-22",,,,,,,,,,"0.03","0.0","0.0",,"78","60",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-23",,,,,,,,,,"0.03","0.0","0.0",,"71","61",,,,,,,,,,,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-24",,,,,,,,,,"0.00","0.0","0.0",,"71","52",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-25",,,,,,,,,,"0.00","0.0","0.0",,"78","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-26",,,,,,,,,,"0.00","0.0","0.0",,"80","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-27",,,,,,,,,,"0.00","0.0","0.0",,"84","55",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-28",,,,,,,,,,"0.07","0.0","0.0",,"82","67",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-29",,,,,,,,,,"0.52","0.0","0.0",,"82","61",,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-06-30",,,,,,,,,,"0.00","0.0","0.0",,"79","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-01",,,,,,,,,,"0.00","0.0","0.0",,"73","54",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-02",,,,,,,,,,"0.08","0.0","0.0",,"83","50",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-03",,,,,,,,,,"0.06","0.0","0.0",,"73","53",,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-04",,,,,,,,,,"0.00","0.0","0.0",,"70","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-05",,,,,,,,,,"0.00","0.0","0.0",,"72","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-06",,,,,,,,,,"0.00","0.0","0.0",,"72","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-07",,,,,,,,,,"0.00","0.0","0.0",,"77","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-08",,,,,,,,,,"0.00","0.0","0.0",,"83","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-09",,,,,,,,,,"0.00","0.0","0.0",,"85","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-10",,,,,,,,,,"0.00","0.0","0.0",,"84","61",,,,,,,,,,,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-11",,,,,,,,,,"0.00","0.0","0.0",,"87","53",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-12",,,,,,,,,,"0.00","0.0","0.0",,"86","59",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-13",,,,,,,,,,"0.00","0.0","0.0",,"73","60",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-14",,,,,,,,,,"0.00","0.0","0.0",,"70","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-15",,,,,,,,,,"0.00","0.0","0.0",,"80","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-16",,,,,,,,,,"0.00","0.0","0.0",,"83","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-17",,,,,,,,,,"0.04","0.0","0.0",,"83","53",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-18",,,,,,,,,,"0.27","0.0","0.0",,"79","60",,,,,,,,,,,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-19",,,,,,,,,,"0.00","0.0","0.0",,"82","55",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-20",,,,,,,,,,"0.00","0.0","0.0",,"73","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-21",,,,,,,,,,"0.00","0.0","0.0",,"84","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-22",,,,,,,,,,"0.00","0.0","0.0",,"94","70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-23",,,,,,,,,,"0.00","0.0","0.0",,"84","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-24",,,,,,,,,,"0.00","0.0","0.0",,"85","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-25",,,,,,,,,,"0.00","0.0","0.0",,"86","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-26",,,,,,,,,,"0.33","0.0","0.0",,"77","63",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-27",,,,,,,,,,"0.00","0.0","0.0",,"86","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-28",,,,,,,,,,"0.41","0.0","0.0",,"86","57",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-29",,,,,,,,,,"0.00","0.0","0.0",,"89","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-30",,,,,,,,,,"0.00","0.0","0.0",,"79","56",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-07-31",,,,,,,,,,"0.00","0.0","0.0",,"76","47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-01",,,,,,,,,,"0.00","0.0","0.0",,"83","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-02",,,,,,,,,,"0.00","0.0","0.0",,"84","65",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-03",,,,,,,,,,"0.62","0.0","0.0",,"77","62",,,,,,,,,,,"    1",,"    1",,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-04",,,,,,,,,,"0.00","0.0","0.0",,"74","58",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-05",,,,,,,,,,"0.00","0.0","0.0",,"78","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-06",,,,,,,,,,"0.00","0.0","0.0",,"81","56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-07",,,,,,,,,,"0.13","0.0","0.0",,"82","59",,,,,,,,,,,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-08",,,,,,,,,,"0.00","0.0","0.0",,"78","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-09",,,,,,,,,,"0.81","0.0","0.0",,"66","58",,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-10",,,,,,,,,,"0.01","0.0","0.0",,"69","52",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-11",,,,,,,,,,"0.00","0.0","0.0",,"76","46",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-12",,,,,,,,,,"0.00","0.0","0.0",,"80","53",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-13",,,,,,,,,,"0.00","0.0","0.0",,"82","56",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-14",,,,,,,,,,"1.52","0.0","0.0",,"75","60",,,,,,,,,,,"    1",,"    1",,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-15",,,,,,,,,,"0.00","0.0","0.0",,"71","54",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-16",,,,,,,,,,"0.00","0.0","0.0",,"76","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-17",,,,,,,,,,"0.00","0.0","0.0",,"82","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-18",,,,,,,,,,"0.00","0.0","0.0",,"85","59",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-19",,,,,,,,,,"0.00","0.0","0.0",,"83","60",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-20",,,,,,,,,,"0.00","0.0","0.0",,"82","58",,,,,,,,,,,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-21",,,,,,,,,,"0.27","0.0","0.0",,"76","62",,,,,,,,,,,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-22",,,,,,,,,,"0.00","0.0","0.0",,"80","62",,,,,,,,,,,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-23",,,,,,,,,,"0.00","0.0","0.0",,"78","56",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-24",,,,,,,,,,"0.00","0.0","0.0",,"77","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-25",,,,,,,,,,"0.00","0.0","0.0",,"80","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-26",,,,,,,,,,"0.00","0.0","0.0",,"88","60",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-27",,,,,,,,,,"0.00","0.0","0.0",,"85","53",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-28",,,,,,,,,,"0.00","0.0","0.0",,"87","64",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-29",,,,,,,,,,"0.00","0.0","0.0",,"82","62",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-30",,,,,,,,,,"0.00","0.0","0.0",,"84","59",,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-08-31",,,,,,,,,,"0.00","0.0","0.0",,"88","61",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-01",,,,,,,,,,"0.15","0.0","0.0",,"89","62",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-02",,,,,,,,,,"0.00","0.0","0.0",,"78","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-03",,,,,,,,,,"0.00","0.0","0.0",,"81","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-04",,,,,,,,,,"0.00","0.0","0.0",,"83","63",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-05",,,,,,,,,,"0.00","0.0","0.0",,"77","56",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-06",,,,,,,,,,"0.00","0.0","0.0",,"87","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-07",,,,,,,,,,"0.00","0.0","0.0",,"93","62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-08",,,,,,,,,,"0.10","0.0","0.0",,"95","66",,,,,,,,,,,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-09",,,,,,,,,,"0.00","0.0","0.0",,"75","55",,,,,,,,,,,"    1",,"    1",,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-10",,,,,,,,,,"0.00","0.0","0.0",,"70","42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-11",,,,,,,,,,"0.00","0.0","0.0",,"75","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-12",,,,,,,,,,"0.17","0.0","0.0",,"63","49",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-13",,,,,,,,,,"0.11","0.0","0.0",,"63","37",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-14",,,,,,,,,,"0.00","0.0","0.0",,"73","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-15",,,,,,,,,,"0.00","0.0","0.0",,"74","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-16",,,,,,,,,,"0.00","0.0","0.0",,"75","41",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-17",,,,,,,,,,"0.16","0.0","0.0",,"81","59",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-18",,,,,,,,,,"0.00","0.0","0.0",,"67","50",,,,,,,,,,,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-19",,,,,,,,,,"1.26","0.0","0.0",,"69","55",,,,,,,,,,,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-20",,,,,,,,,,"0.00","0.0","0.0",,"66","51",,,,,,,,,,,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-21",,,,,,,,,,"0.00","0.0","0.0",,"70","54",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-22",,,,,,,,,,"0.00","0.0","0.0",,"75","59",,,,,,,,,,,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-23",,,,,,,,,,"0.00","0.0","0.0",,"67","61",,,,,,,,,,,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-24",,,,,,,,,,"0.00","0.0","0.0",,"83","61",,,,,,,,,,,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-25",,,,,,,,,,"0.00","0.0","0.0",,"71","58",,,,,,,,,,,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-26",,,,,,,,,,"0.00","0.0","0.0",,"69","49",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-27",,,,,,,,,,"0.00","0.0","0.0",,"71","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-28",,,,,,,,,,"0.00","0.0","0.0",,"67","43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-29",,,,,,,,,,"0.11","0.0","0.0",,"73","41",,,,,,,,,,,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-09-30",,,,,,,,,,"0.00","0.0","0.0",,"55","34",,,,,,,,,,,,,,,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-10-01",,,,,,,,,,"0.02","0.0","0.0",,"60","28",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-10-02",,,,,,,,,,"0.36","0.0","0.0",,"65","46",,,,,,,,,,,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-10-03",,,,,,,,,,"0.00","0.0","0.0",,"62","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014826","FLINT FCWOS, MI US","1960-10-04",,,,,,,,,,"0.00","0.0","0.0",,"64","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
